Poor Physical Health Days Average Number of Physically Unhealthy Days,Low Birth Weight % Low Birth Weight,Poor Mental Health Days Average Number of Mentally Unhealthy Days,Poor or Fair Health % Fair or Poor Health,Flu Vaccinations % Vaccinated,Access to Exercise Opportunities % With Access to Exercise Opportunities,Food Environment Index Food Environment Index,Preventable Hospital Stays Preventable Hospitalization Rate,Mammography Screening % with Annual Mammogram,Uninsured % Uninsured,Severe Housing Problems % Severe Housing Problems,Driving Alone to Work % Drive Alone to Work,Long Commute - Driving Alone % Long Commute - Drives Alone,Broadband Access % Households with Broadband Access,Library Access Visits per service area population,Some College % Some College,High School Completion % Completed High School,Unemployment % Unemployed,Children in Poverty % Children in Poverty,Child Care Cost Burden % Household Income Required for Child Care Expenses,Drinking Water Violations Presence of Water Violation_Yes,Premature Death %,Primary Care Physicians %,Injury Deaths %,south,midwest,northeast,west,Social Associations per 1000,Mental Health Providers per 1000,Dentists per 1000,dep_prevalence
4.8340507048,-2.8858465658187833,0.5410079337155487,-1.6305965230370747,0.5,0.1464215020134252,0.6951492111217429,0.5496667773479519,0.52,-2.3608185331732683,-1.8795877702770132,0.45278965915410885,0.408,0.06241570558354155,0.44892857552112,0.47563486616,0.21877143461534626,-3.437364660649138,-1.2094609532949752,-1.4602772354992977,False,0.7204465059764359,0.00016608536787908985,-98.00403430446111,1,0,0,0,0.19195838801362117,0.0022891074305870984,0.016717289969082193,17
4.4646962639,-3.034425615752618,0.5337411099851519,-1.999634228152322,0.54,0.3775121680943749,0.803891442747986,0.3338551629197149,0.55,-2.5181447513872746,-1.768362138048769,0.32221351748374544,0.41200000000000003,0.4017831195021437,0.34973336883413053,0.56608811749,0.4360977860058386,-3.8137055794614914,-1.5592723979572285,-1.2183283381176353,True,0.6278527404194568,7.074637424831977e-05,-123.29433788401454,1,0,0,0,0.1430928577928916,0.0011700926075329256,0.01780240589031551,16
3.8685002325,-2.817533331619957,0.4339227661272264,-2.203224729983542,0.54,0.36836464140730246,0.7591550392315123,0.32949657315023023,0.54,-2.825286382116346,-2.0814539603221642,0.34088852466934655,0.507,0.22695422362735987,0.5234101546433406,0.75,0.5292370267728984,-3.6103637648147884,-1.504208992024529,-1.5068500067369408,False,0.7225816867848996,0.00035014005602240897,-118.74706938729959,1,0,0,0,0.2529283644585988,0.0032172539308041362,0.011747759442558809,14
4.7392750125,-2.7804582230027006,0.4857127515625574,-1.7131641566100226,0.51,0.4425986754057128,0.4584532273263283,0.5371176179695681,0.5,-2.5193284735178283,-1.6356140849834575,0.5240584969774507,0.353,0.18097106965061935,0.48914666078014085,0.60963741956,0.3528340138634382,-3.3664519051069175,-1.2822813572433869,-1.3957429391531484,False,0.74684625944773,0.0005551564234863824,-106.3394517158841,1,0,0,0,0.23589687443464114,0.0036007356383162227,0.01479154245533595,20
4.4404314842,-2.839796562830343,0.5766103505661316,-1.927619944684184,0.49,0.2835094776448048,0.7813142031265228,0.36817231059575345,0.55,-2.3218926353925653,-1.6872603005302165,0.25996004909141257,0.43799999999999994,0.3603947748458766,0.4093123007653051,0.58740894901,0.5288877852302291,-3.6475157126726656,-1.3309803029949405,-1.3232628637785813,False,0.7598927678756646,0.00036569756811117204,-100.80599678068114,1,0,0,0,0.224541560636202,0.0020161222657984887,0.02300576040040315,17
4.2457879022,-3.2221353422349917,0.4632768552150005,-1.9848500326985237,0.59,0.7849763275595669,0.5779278811571698,0.4426622153298952,0.52,-3.0226114114799394,-1.5182128926742888,0.25875838635543486,0.175,0.6192180719436617,0.47749582746520186,0.7645991707,0.7321037033641591,-3.6091201092384932,-1.586024731637009,-1.222962283354209,False,0.49017747892583774,0.0007162023120221115,-188.17951912115296,1,0,0,0,0.16759495636770871,0.009759988015589579,0.025891192467246544,19
4.3910425238,-3.282417398375444,0.5013702986293382,-2.0071011697781724,0.54,0.3997441240937145,0.6746255385233467,0.40600536417746225,0.49,-2.2290906882815995,-1.696597779144489,0.17034762433730258,0.5529999999999999,0.33121144947469744,0.5057208669728288,0.5315865039500001,0.43591166716055096,-3.6457788302626595,-1.3825367341509152,-1.3776131791633108,True,0.710366557201858,0.0008205128205128205,-96.2078941491741,1,0,0,0,0.15805558348444623,0.0037696316826160464,0.024088328900065202,15
3.7717754295,-3.2548949176801454,0.42823066576820135,-2.3257319708006965,0.5,0.8018446770939117,1.0,0.4170155681390146,0.48,-2.780095227815388,-1.8548253085558781,0.3435925030288913,0.5579999999999999,0.5487413971056992,0.33667258323195653,0.65304819662,0.6770507337187951,-3.703869408739388,-1.9102474527177242,-1.8375828581775382,False,0.5867279091280244,0.0002670634466445386,-174.91097684947923,1,0,0,0,0.12126202735998381,0.0039963618473424665,0.011520522250640252,18
4.4627173788,-2.831341682937637,0.522432614225907,-1.80260333579377,0.5,0.3510770343134742,0.6347734419939306,0.44011504995604733,0.52,-2.460343378774643,-1.8770684261906423,0.2520379235192931,0.298,0.3829819194547568,0.4552926961545015,0.56982274103,0.37632693103823944,-3.3726887218209165,-1.1047155451344153,-1.0672096041745902,False,0.7515718005485833,0.0010809911857641776,-108.22005225699344,1,0,0,0,0.1561736955865434,0.003438229462721999,0.07114300887100224,14
4.1021310449,-2.5786178211976476,0.4157790284242358,-1.8865733037012677,0.43,0.27477417765436885,0.6951492111217429,0.46553354281961673,0.5,-2.4730893717982765,-1.7130284144480619,0.2627873563926299,0.469,0.3205540852001289,0.47917717682818267,0.5912610619499999,0.4950436423845957,-3.184322486573436,-1.2241602905614384,-1.3521288512215766,False,0.7157680568136233,0.0008072328059412334,-111.1112138309562,1,0,0,0,0.24490848541764482,0.0006675516228397604,0.06500148718362536,15
4.8750384326,-2.739366801280954,0.5311690223092598,-1.5589044040081752,0.5,0.3620647670240365,0.30535036201522686,0.580406080946646,0.39,-2.5233697583717323,-1.7919624818550168,0.4805232408807761,0.387,0.18256437142114443,0.35648235933537376,0.44867626567999996,0.34649767595714254,-3.5535028080126714,-1.2065489961433127,-1.5846777600515563,True,0.7273433110432057,0.00038535645472061663,-109.05264860404378,1,0,0,0,0.2319728352259981,0.0033637970578257355,0.022626320498616157,16
4.2809026027,-3.2255263729501245,0.5039617497748295,-1.9346129657711932,0.53,0.4652352103793353,0.5245123196180895,0.44896959940907266,0.53,-2.7192310100149077,-1.8100674333799376,0.3320731420250161,0.586,0.6358970366960602,0.49665746530262267,0.5319243111699999,0.5300084452725392,-3.5318279944489057,-1.6137197425567293,-1.4815178968224216,True,0.663888717328247,0.00044170758957570093,-107.51643773320754,1,0,0,0,0.11261414122593469,0.002148681243988607,0.015691761307014402,17
4.6611766317,-3.0564627346021633,0.5621145793762617,-1.8798793925627573,0.32,0.5208714032785776,0.4672542530869151,0.5682783804107229,0.4,-2.5695708755416464,-1.7670817494814952,0.3647653271430367,0.483,0.29650849324925604,0.3956995560264202,0.43936567164,0.2992335702738669,-3.3984175508269154,-1.4040526412819174,-1.1050480310416144,False,0.7319982839526231,0.0002533569799847986,-114.35699029623235,1,0,0,0,0.1525131764407056,0.0015131771464770203,0.00850053229489434,18
4.7819128483,-2.811451872682004,0.5667135027309532,-1.7780197479193607,0.35,0.2223583372170828,0.5779278811571698,0.4874684640093165,0.48,-2.673738811554041,-1.9036692427263253,0.36516299134780966,0.51,0.32129411008193554,0.4350248149412348,0.54949314252,0.3115314663580243,-3.385419360881556,-1.3309803029949405,-1.2552381218989197,False,0.7616239358994129,0.00022935779816513763,-81.8244005298766,1,0,0,0,0.11597577665725475,0.001896704014619026,0.005771490992192883,20
4.7286141009,-2.9301888986280034,0.4836512326587746,-1.583956925169365,0.52,0.25497434846264244,0.5245123196180895,0.44896959940907266,0.46,-2.6062676675965926,-1.7652375618354135,0.6284486361958289,0.365,0.24191669830825685,0.44141663892548894,0.5218656599,0.3466026317938314,-3.516303140352555,-1.4224066916573381,-1.4769007486565393,True,0.7154591561691562,8.391937026904551e-05,-103.23982361849016,1,0,0,0,0.20125933750082048,0.0008327785203745105,0.004223443837122735,18
3.7310514192,-3.4628655617611153,0.40797884113209765,-2.286608564170794,0.53,0.5259462832430711,0.9231771887934924,0.3909642487009701,0.47,-2.9736009687413563,-2.344293642890358,0.32470731313729306,0.591,0.5991812757867448,0.48143177605822085,0.66679350583,0.539060888329291,-3.6671099657933657,-1.9245825872872446,-1.6461789698383094,False,0.6085317000103077,0.0005293806246691371,-150.92705462367377,1,0,0,0,0.09897546162403187,0.0015450993996958774,0.02037356269657102,17
4.6173370141,-2.6370078452595695,0.49609847532664114,-1.7017806470343049,0.49,0.7097004970524168,0.541942596641329,0.49632737341683597,0.42,-2.6475929708048915,-1.4645009598003706,0.25399859342370495,0.313,0.2312905341014127,0.44554166062331485,0.58190809808,0.4120481506028592,-3.2141357665498527,-1.066340686415158,-1.4540164835540608,False,0.6631818851066784,0.0006364214928629876,-125.21558965950733,1,0,0,0,0.1510533539826933,0.00827038135658955,0.020590354262537386,15
4.1826095151,-2.8620633971967835,0.4555023261181454,-1.7189014411517314,0.42,0.34547565250390194,0.6951492111217429,0.4501072864135909,0.42,-2.9553099915369483,-1.769551008606403,0.2307368879786022,0.405,0.6547388972425084,0.44723752329894184,0.61898628684,0.5016482542182146,-3.4187160792355327,-1.6473328014577169,-1.6718171694717059,False,0.5330332631415097,0.00016260918044973054,-188.8758212507998,1,0,0,0,0.08725817055955078,0.004162221378794461,0.018705594295455097,16
3.8275091688,-3.2024015886488977,0.29662601184869947,-2.068720656071593,0.47,0.9616293837076267,0.8503148368419619,0.48005221900301365,0.36,-2.456950666175737,-1.6630391824504343,0.20677787783526452,0.64,0.8204907347603422,0.4175573597235146,0.7176983705300001,0.48858972221408475,-3.6351787699303864,-1.81759175928133,-1.4364429052432501,False,0.4034116924948062,0.000435332744752613,-250.3308962375407,1,0,0,0,0.08581755709042202,0.0048224841722069875,0.03132805952318475,14
4.2850155301,-2.848476929207253,0.5133449200439207,-1.9206711924905404,0.49,0.7259335265322984,0.541942596641329,0.5599217307084859,0.48,-2.9471483855478646,-1.8548845346727023,0.5463779800476105,0.312,0.311070835135633,0.46577278376548575,0.56643713338,0.5075930281104263,-3.612916674968439,-1.2036461809558585,-1.3241376586729867,True,0.7542201898355961,0.0003273127622221561,-109.38082050485188,1,0,0,0,0.21494432972111704,0.0013943890812783267,0.014975273440629017,25
4.0942184182,-3.5179727023927967,0.46319853242886583,-1.9206711924905404,0.5,0.27848055050931614,0.6746255385233467,0.5413965231227398,0.37,-2.499118466503683,-1.9668438136103967,0.23910591244294366,0.586,0.5561868305936543,0.43226437160837755,0.56778606965,0.552204526141946,-3.6944471270582553,-1.520755102192652,-1.2631808495426582,True,0.6392893662020968,0.0002682763246143528,-93.4163990088385,1,0,0,0,0.1356551002617386,0.0029580610789140004,0.01350165028891266,13
4.5067259996,-2.808418246564025,0.4830121460991534,-1.4825074640224438,0.5,0.43753955677167533,0.7591550392315123,0.602807883931039,0.51,-2.4939296095257117,-2.1343604760406514,0.31570529942324865,0.42100000000000004,0.3139400287264852,0.17873805493634662,0.37611806798,0.17059091159097223,-3.4972829820129694,-1.2481805762501703,-1.3992852471456376,False,0.6745221516797255,0.00010914647456887143,-118.70371175762052,1,0,0,0,0.2522989422025787,0.005114738469168384,0.01647917532806874,17
4.1274590472,-3.2014583402850687,0.4207192848729743,-2.117284801446132,0.56,0.6344598873669182,0.7374102740531624,0.44381539756163146,0.48,-2.937595606911165,-1.9917697416956575,0.41286764992287955,0.266,0.5475065159592789,0.5153139486512885,0.6964612698499999,0.6378028684692627,-3.69949330964834,-1.8238126661696248,-1.3586830204310387,False,0.6184619649088392,0.0012337682366367478,-134.2831581041402,1,0,0,0,0.17230427897900732,0.009069161075970871,0.052261060697738254,19
4.1372400166,-3.346162392904938,0.47313624100927487,-1.9000853153001735,0.41,0.4583932092781452,0.5779278811571698,0.4015984747397842,0.48,-2.813665832061675,-1.9637567320065037,0.4089408661699535,0.402,0.39591070948627977,0.48652301741030674,0.64339581987,0.5161774169396388,-3.6369516433221656,-1.4920160684523507,-1.3762465640023345,False,0.6833433099050338,0.0009377511833526837,-130.56323830841995,1,0,0,0,0.1612850336906667,0.00012309293417491222,0.0022473609650764466,18
4.055398819,-3.4742643820319343,0.48762223930925264,-1.992217393553087,0.51,0.4539775894913368,0.7160762264538558,0.53892845291596,0.48,-2.5369834469521493,-1.9283055140527237,0.408782915828673,0.26899999999999996,0.44184748373259053,0.3956995560264202,0.5822010529,0.38225621103491303,-3.7212369029542427,-1.6279461055962567,-1.5681741577713073,False,0.595378720697547,0.00024241025049059217,-156.72356279282542,1,0,0,0,0.18511448317489815,0.0008909524264292225,0.00929514513714361,19
5.272434327,-2.95451610096113,0.6262916496360073,-1.620054122859802,0.46,0.3708240372862577,0.4275684869672758,0.6001721714814532,0.45,-2.677069059290384,-1.9785729418673679,0.44142088646459204,0.444,0.13836370194447253,0.3798348024254559,0.55881832655,0.2866785838230006,-3.3469856093191646,-1.2573539729135739,-1.4685448753035002,False,0.7615498304956856,0.000352913496980629,-138.06395665324342,1,0,0,0,0.1189681718043206,0.003026555121228278,0.005920406413448586,24
5.1139785121,-3.2454968582414114,0.6976983263402584,-1.7362991409563506,0.54,0.38600174874896115,0.39807357115553405,0.5998312039684632,0.48,-2.824964325506837,-1.8033506183369035,0.6815802905329984,0.47600000000000003,0.21154970661494887,0.4255805176752173,0.5806383428499999,0.3009098543850766,-3.467724551505996,-1.2301064763066678,-1.3621553381465756,True,0.7527746508986328,0.0003264316358888267,-101.07942040200462,1,0,0,0,0.07410928462816023,0.0042420222225857335,0.007040766851136255,25
4.4892764977,-3.1046845132360974,0.5510363251891052,-1.8666133807923222,0.38,0.4779393780862709,0.5964903342975907,0.5222070033905309,0.42,-2.6213765367814763,-1.7347880242798557,0.3964497893604716,0.457,0.4293374862747057,0.4309784585103484,0.53517563491,0.4467534486814229,-3.661078445864182,-1.604378460840173,-1.6061135381182323,True,0.6603225887647823,0.00033196857364169527,-138.29269958872615,1,0,0,0,0.2110257164412439,0.002257211402296789,0.01670711567508751,18
5.0617854678,-2.9852600645882754,0.6034698826563709,-1.5738647709561349,0.47,0.7090001518391028,0.4744261769094268,0.5276780493088502,0.41,-2.7150884124088215,-1.8231638717587286,0.5448747391658001,0.336,0.3034960899951051,0.46338465663051726,0.5143769968099999,0.3561534012654479,-3.4766579546367793,-1.3243303567988207,-1.415164178046256,False,0.7829840516033599,0.0005139274334463973,-94.66514116250931,1,0,0,0,0.13859715249272092,0.006233317884066774,0.02758894107756025,21
4.2752188703,-2.703873088526836,0.44395597539441767,-1.977531524020092,0.49,0.22606221932285236,0.7374102740531624,0.5632068125288276,0.44,-2.8817583051439164,-1.8422629232490355,0.4139123931466054,0.517,0.39472680478999345,0.46339141048276433,0.5574118270999999,0.3727498826733933,-3.7041013377361507,-1.3860854304963484,-1.2887161861912966,True,0.7099642913725159,0.00022222222222222223,-147.04589442571694,1,0,0,0,0.1605252019763907,0.05683333333333333,0.005591933494657994,15
3.8169133734,-3.1155541035576384,0.42403710784354215,-2.0927383642875768,0.43,0.6238688706747576,0.7813142031265228,0.5970961939323486,0.43,-2.7049588189650473,-1.8154447872795287,0.2735885972403455,0.507,0.7590830548381193,0.5350951321718747,0.6770110031000001,0.5078632584811009,-3.5402824482271678,-1.7525397509003044,-1.5899735493259033,True,0.560137152150177,0.00046118678733273626,-149.0959753353473,1,0,0,0,0.0840103420452056,0.0034085078004992978,0.022201187695181254,16
3.6069124473,-3.1207377051111105,0.3456561619942818,-2.159432234061352,0.44,0.7772246938245687,0.8741683250991453,0.574196720682549,0.43,-3.0366230928066957,-1.9100735753217248,0.1979284166975389,0.537,0.8276235986948843,0.5350951321718747,0.73061650518,0.5933247545747125,-3.564902109782743,-1.9102474527177242,-1.6576490098625856,False,0.4362351133001136,0.00025328516894723826,-210.59014897456933,1,0,0,0,0.0784131163126965,0.0035242047243567018,0.017603254619206688,15
4.4958849807,-2.6858863313020445,0.49368928847208743,-1.765934219618889,0.45,0.059892786697064604,0.6347734419939306,0.570796873712386,0.61,-2.9405802142262765,-1.704967711871933,0.3734234872393175,0.703,0.25637325258226623,0.46339141048276433,0.63783346807,0.4798347824959264,-3.6659824136377472,-1.317730193991216,-1.3390592290704189,False,0.7275177220832794,0.0001520912547528517,-133.17357605270197,1,0,0,0,0.2417033459416377,0.0012577383275648596,0.6161216730038024,16
4.7088895706,-2.409845289855142,0.4572041585529717,-1.6359070725204519,0.44,0.1822914749340129,0.5245123196180895,0.4942570113267203,0.46,-2.720790582052604,-1.874329613871346,0.5784097053325885,0.65,0.3683905419590079,0.46339141048276433,0.46178623719,0.3161387228638446,-3.2350253791289467,-1.091754159910264,-1.25526945847529,False,0.758908951120998,0.00027793218454697053,-105.32230082443773,1,0,0,0,0.17399896823455357,0.0005107547096373881,0.009325069752070026,16
5.115786753,-2.7822479572047087,0.6293349549287532,-1.7902418026270657,0.38,0.6156781194797483,0.39807357115553405,0.5633887436500457,0.4,-2.7069397337314354,-1.876430483034543,0.5270158518494826,0.321,0.4208815003614577,0.4177346532139595,0.50005578489,0.3912620774774517,-3.244503261050299,-1.096917827089559,-1.4613108823619427,False,0.7882334348530593,0.00048442200805670285,-81.12613322839881,1,0,0,0,0.16575571567089448,0.007801139453325716,0.023096558720478173,18
4.2196894349,-3.377108088947737,0.5469464528678982,-1.8666133807923222,0.36,0.7558833902723854,0.5964903342975907,0.5246565060791902,0.36,-2.6197453676065092,-1.692223950961831,0.3106481175138157,0.589,0.6494428196992118,0.4984179912685001,0.56350542462,0.4444189007651928,-3.5928079586968593,-1.69808026886354,-1.7501112501569052,False,0.6743159378762134,0.0005716735743890238,-124.92415121015678,1,0,0,0,0.14797592578929825,0.0033486661322367248,0.01798177842358223,18
4.4927510848,-3.049130910937765,0.5081177453415401,-1.8732262408231175,0.53,0.5163766439839462,0.5964903342975907,0.5258282030279707,0.48,-2.810575359716599,-2.0000145658485082,0.5255303349223477,0.311,0.33629285884227994,0.4298055610596432,0.63052745967,0.48484629066767204,-3.559599226978271,-1.4603582241388473,-1.4959235644594024,False,0.7279269031945101,0.000906937143703265,-127.62639619982316,1,0,0,0,0.14974587583493912,0.0067347245532781855,0.036328730595708805,22
5.0944135544,-2.7724582214006985,0.5976663745402584,-1.6683371977401995,0.39,0.1426904150792147,0.4672542530869151,0.5261207181368582,0.46,-2.4646010031738665,-1.5210191214010738,0.38019447928470407,0.578,0.30997784784829935,0.5350951321718747,0.47260792729,0.30512147295930653,-3.4548671453675257,-1.2759845435510957,-1.3145922485902015,False,0.7227818232388237,0.0002114388413151496,-113.39663729229748,1,0,0,0,0.2672874438236762,0.0004371302200940349,0.005320583724698376,17
5.1493396835,-2.7972252798973174,0.5813357040076117,-1.6466081173594294,0.48,0.6974206042071132,0.33021878163889884,0.5555107999226753,0.42,-2.666103722270017,-1.7585888381960506,0.45114032482219324,0.278,0.2893411548917309,0.4255805176752173,0.54806546006,0.22407725476953477,-3.2076713783497763,-1.3079213916265595,-1.2758391001240794,False,0.7870130365870208,0.00022733085163820295,-107.75996741069379,1,0,0,0,0.12316161670207008,0.004151538401846726,0.014301213791003934,25
4.7125059567,-2.9132740702413025,0.5208593617067628,-2.0298091515601064,0.4,0.6167159870026537,0.4744261769094268,0.5391187098303049,0.38,-2.8181278489253017,-1.9573939482114011,0.5344525696103749,0.28,0.3582101686257765,0.4230726613540797,0.57392,0.46596265945538345,-3.5500130913644834,-1.3276490514854002,-1.5105898782866192,True,0.7596611347071026,0.0004259699691171773,-121.32765470045274,1,0,0,0,0.14359572218966474,0.0073387788006628735,0.01786496803518581,21
3.4754471597,-3.2047494327766737,0.3075834768828992,-2.2770345857753376,0.55,0.856090163999369,0.8268904310233001,0.3737521451973312,0.58,-3.0251382220886613,-1.8018558087949683,0.3426052260751212,0.292,0.7064667507179868,0.5241830705510289,0.83681778169,0.7332017751194798,-3.6352720716024223,-1.9245825872872446,-1.613904478639521,False,0.48456790493291096,0.0011541817977085268,-197.37579140247885,1,0,0,0,0.11184299605651746,0.0038411419872108974,0.02691835226716541,17
3.4091947014,-3.353588101110255,0.2660932448552402,-2.38705506479043,0.5,1.0,0.4672542530869151,0.41738195740857986,0.41,-2.692292538376896,-1.5191933099348702,0.070249807097821,0.43799999999999994,0.7185187232892812,0.4700326842706819,0.85944297956,0.5953492618454311,-3.7964998108849084,-1.5549001013078372,-0.8089640313603822,False,0.3794530250931483,0.000793493354493156,-259.1088613327446,1,0,0,0,0.3004627959000344,0.013511861232227,0.04605344822535747,15
4.9675338845,-3.0039352391282703,0.5940930709299725,-1.7017806470343049,0.51,0.8733042257521,0.3176259762156746,0.5872455142050337,0.48,-2.712913922708323,-1.6358504741799287,0.43518582254994304,0.16,0.24475937177913404,0.628093519221988,0.57707412862,0.4644785428108589,-3.3411460591357605,-1.0055485510368383,-1.299397694213018,False,0.7650635855419097,0.000659947204223662,-106.0514555108583,1,0,0,0,0.2947006947730714,0.003803725273698022,0.01811641520947514,24
4.9857023445,-3.2402826641267555,0.605983654167893,-1.6253122884741116,0.36,0.7897410930537312,0.032736360542810726,0.5265104845327868,0.44,-2.8109435296415493,-1.521958751841647,0.4328228744351806,0.128,0.5137684510412515,0.48652301741030674,0.59087564386,0.2865962635605629,-3.6653589335325165,-1.3650091137704805,-1.189518673114866,False,0.7408255390450749,0.012723834048061189,-125.50214376121744,1,0,0,0,0.17581099090812488,0.0020965494127722726,0.03827760986607996,19
4.1538308876,-3.2823339793460504,0.4040006806856865,-1.8600403526383644,0.65,1.0,0.5597465421062106,0.3605652141496113,0.59,-2.7069894972533572,-1.3950758590776096,0.08610982279934049,0.135,0.5807396714935491,0.5057208669728288,0.8303763056200001,0.5858023605000182,-3.753995822437589,-1.379002614187527,-1.0047393347649516,False,0.5290295055076863,0.002885874753035718,-163.17393200003318,1,0,0,0,0.36240844098383757,0.03298281278453833,0.050274892120151994,20
3.743547127,-2.8819734117456535,0.44718158762128973,-2.014618863719297,0.46,0.9189507312190034,0.7813142031265228,0.5437589849560702,0.47,-2.8858326716962477,-1.6802630088058892,0.39275681132543294,0.39299999999999996,0.6520504164973991,0.48865613767494537,0.7253964927,0.6215050334441689,-3.5762947200310498,-1.604378460840173,-1.448389606491628,False,0.5892967275012179,0.0007717538105344395,-180.87311648724716,1,0,0,0,0.1285632624789751,0.005796005196208695,0.02595963093709724,19
4.1006978255,-3.128303377301375,0.4483226378953932,-1.992217393553087,0.46,0.7297217301151789,0.6154376174464938,0.4908220767723738,0.42,-2.8491361344286004,-1.7133723476048763,0.45556660175040814,0.345,0.5008469904560898,0.6282231905284509,0.66154460188,0.551674480411356,-3.5007868170097485,-1.4720883130774867,-1.110690709399722,False,0.7374502290649044,0.0012468827930174563,-117.14594389813865,1,0,0,0,0.1488117181934447,0.00702361102092108,0.11731964992045123,20
4.8300311727,-2.5741133701195413,0.5997664985968274,-1.8088373551664105,0.52,1.0,0.4584532273263283,0.47219674100415776,0.46,-2.8715847802129337,-2.086747425501382,0.6386001030562222,0.139,0.3602853452039994,0.36985058504168533,0.34663710273,0.38332400309757836,-3.2161098475718197,-1.1583915944835026,-1.2988550551994327,False,0.8006747614916478,0.0005346640527535199,-90.95956149213353,1,0,0,0,0.43771798079464935,0.009334222097727088,0.026908252424837967,18
5.1742978372,-2.216798617326677,0.6111676567797961,-1.4374318704820008,0.52,0.8700132929425872,0.41264918259255556,0.44046321911977565,0.55,-2.650869216249077,-1.5199674666930836,0.38347439908456055,0.193,0.24588947048736315,0.45535135585113873,0.46749226006,0.3269492183543934,-3.11314052041668,-1.0514047491524414,-1.1754395213217617,False,0.7875383182395739,0.0011161774484658496,-89.33491388337521,1,0,0,0,0.27104925098606863,0.011325210602473313,0.059759904830343324,20
5.2469510477,-2.46694788186904,0.5895552622305475,-1.369125346033265,0.46,0.93573148304517,0.5964903342975907,0.5024878458140578,0.43,-2.640816651375506,-1.6161074346070177,0.44024067125318517,0.276,0.40415984627830265,0.44787856926531955,0.4518459069,0.1520891829720301,-3.1093285590534667,-0.950479965925515,-1.0323416013359585,False,0.796069706996628,0.015266743024631184,-98.32290726851471,1,0,0,0,0.34278971767179617,0.012577765869287206,0.04592754284716366,19
3.4128810199,-3.56972940469666,0.2261762015297164,-2.1680552894801184,0.53,1.0,0.803891442747986,0.35762246445424106,0.37,-2.5986017188639385,-1.5621954997635328,0.11121017668866898,0.47600000000000003,0.823919506208903,0.46758976114193385,0.8227116526099999,0.5515147058250546,-3.7550743897321786,-1.8962135861435214,-1.2281619486306956,False,0.5709289517914437,7.865963973884998e-05,-150.09022733110595,1,0,0,0,0.32956090392384146,0.06049520521102199,0.15932510029104066,14
2.8134756459,-3.5648085286962825,0.19739349857029795,-2.6847848531386207,0.59,1.0,0.4672542530869151,0.341402252520608,0.41,-3.5548933459448966,-1.6821224209335048,0.07722047837113842,0.355,0.8852065812797363,0.6142287846576905,0.93207036536,0.8283826624932006,-3.796407592274074,-2.1584829731009254,-1.375781381035742,False,0.46398136011150914,0.0029044241810199257,-192.84205840982207,1,0,0,0,0.17565067693465244,0.04543036359140615,0.1733669350927402,18
4.877505415,-2.43737915688146,0.5630651455471185,-1.5992773471375328,0.52,0.9701434692786254,0.22798176333687753,0.6496791144399573,0.5,-2.830776160464994,-1.4269865396776795,0.6398164704659617,0.289,0.5848245867829618,0.46339141048276433,0.60596546311,0.31795436208944905,-3.2909539394973573,-1.0055485510368383,-0.9905944553203058,False,0.8032125015278513,0.0010822510822510823,-104.86657568649511,1,0,0,0,0.19110143092427462,0.0069609675957398595,0.03025938038234845,17
4.0774991252,-2.8581621214316266,0.42693486175943296,-1.8600403526383644,0.47,1.0,0.541942596641329,0.6024684646567345,0.4,-2.60708399994038,-1.4830343309759513,0.18671823136739993,0.41700000000000004,0.6497531401945318,0.5350951321718747,0.7115672149,0.5862053787454088,-3.4138921966024407,-1.3276490514854002,-1.3142481053659263,False,0.6028683422080826,0.001710805447204544,-132.17817453313484,1,0,0,0,0.22739147888258998,0.023485227154257615,0.10159846320616554,17
5.38450523,-2.383082538296375,0.623100815188,-1.5105117045747258,0.28,0.976755912702508,0.4744261769094268,0.48186359838736853,0.44,-2.4563769863459535,-1.8928674420326752,0.45892744142562064,0.185,0.4781165496326472,0.43864302699033053,0.59450726979,0.2792711196761062,-3.285146853530711,-1.0563581148019576,-1.2467049645042134,False,0.8108258846234666,0.012302762911009598,-96.67516559733374,1,0,0,0,0.23374018231596821,0.025136884308075452,0.059217416034030815,20
4.34903065,-2.744932362630969,0.5152191832293568,-1.8798793925627573,0.44,0.7279488769198387,0.6154376174464938,0.4416218897128004,0.5,-3.0192509097149034,-1.4677908595060476,0.4018407221312531,0.266,0.631902615859558,0.4424896074426444,0.68983278977,0.5893674884955213,-3.3219108507966855,-1.351237944672097,-1.299003093476915,False,0.672479194420543,0.0003718366543450206,-131.0516119825615,1,0,0,0,0.13272058957342828,0.01067189003960275,0.05100365859429085,16
4.9518480656,-3.205593053455543,0.5291842552967754,-1.6359070725204519,0.59,0.9813796326665374,0.541942596641329,0.44034719193275246,0.51,-2.140441487914171,-1.367841865519029,0.2334839874102424,0.135,0.39721750700715974,0.3956995560264202,0.6304383651900001,0.2841749975021104,-3.383940160911272,-1.411346740718541,-1.2229732997271043,False,0.3907856715067294,0.0013429872708163027,-217.86768902800816,1,0,0,0,0.20808475323343884,0.019851317142119275,0.07150726587236368,20
